IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
22025;14-04-1969;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;2;No
22026;14-04-1966;Trabajador Dependiente;Soltero;Universitario;No;30000;Si;No;Celular;0;No
22027;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;38;No
22028;14-04-1962;Técnico;Casado;Técnico Profesional;No;133000;Si;No;Celular;4;No
22029;14-04-1968;Trabajador Dependiente;Soltero;Universitario;No;523000;Si;No;Celular;0;No
22030;14-04-1965;Gerente;Casado;Universitario;No;481000;No;No;Celular;1;Si
22031;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;323000;No;No;Celular;3;No
22032;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;2983000;No;No;Celular;0;Si
22033;14-04-1966;Trabajador Dependiente;Soltero;Universitario;No;804000;No;No;Celular;1;No
22034;14-04-1973;Trabajador Dependiente;Divorciado;Enseñanza Media;Si;-427000;Si;No;Celular;0;No
22035;14-04-1964;Trabajador Dependiente;Casado;Universitario;No;1004000;Si;No;Celular;0;No
22036;14-04-1968;Trabajador Dependiente;Casado;Universitario;No;1360000;Si;No;Celular;0;No
22037;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;499000;Si;No;Celular;0;No
22038;14-04-1970;Obrero;Soltero;Enseñanza Básica;No;-100000;Si;No;Celular;2;No
22039;14-04-1969;Trabajador Dependiente;Divorciado;Universitario;No;1089000;Si;No;Celular;0;No
22040;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;300000;Si;No;Celular;0;No
22041;14-04-1973;Obrero;Casado;Enseñanza Media;No;-220000;Si;No;Celular;2;No
22042;14-04-1965;Trabajador Dependiente;Soltero;Universitario;No;1048000;Si;No;Celular;0;No
22043;14-04-1969;Obrero;Soltero;Enseñanza Media;No;0;Si;No;Celular;10;No
22044;14-04-1968;Gerente;Casado;Universitario;No;1738000;Si;No;Celular;1;Si
22045;14-04-1964;Trabajador Dependiente;Soltero;Universitario;No;1355000;Si;No;Celular;0;Si
22046;14-04-1962;Gerente;Soltero;Universitario;No;3202000;Si;No;Celular;0;No
22047;14-04-1972;Técnico;Soltero;Técnico Profesional;No;-237000;Si;No;Celular;0;No
22048;14-04-1968;Gerente;Casado;Universitario;No;1090000;Si;No;Celular;0;No
22049;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;20928000;No;No;Celular;1;No
22050;14-04-1965;Obrero;Casado;Enseñanza Media;No;49000;Si;No;Celular;2;No
22051;14-04-1968;Trabajador Dependiente;Casado;Universitario;No;973000;Si;No;Celular;0;No
22052;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;119000;Si;No;Celular;4;No
22053;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;1587000;Si;No;Celular;3;Si
22054;14-04-1969;Trabajador Dependiente;Divorciado;Universitario;No;126000;No;No;Celular;0;No
22055;14-04-1961;Técnico;Casado;Técnico Profesional;No;116000;No;No;Celular;2;No
22056;14-04-1962;Técnico;Divorciado;Técnico Profesional;No;385000;No;No;Celular;1;No
22057;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;93000;Si;No;Celular;5;No
22058;14-04-1965;Trabajador Dependiente;Soltero;Universitario;No;24277000;No;No;Celular;0;Si
22059;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;24000;No;No;Celular;0;No
22060;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;168000;No;No;Celular;0;No
22061;14-04-1962;Trabajador Dependiente;Casado;Universitario;No;26233000;No;No;Celular;0;No
22062;14-04-1962;Técnico;Divorciado;Técnico Profesional;No;385000;No;No;Celular;2;Si
22063;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;150000;No;No;Celular;7;No
22064;14-04-1962;Trabajador Dependiente;Divorciado;Universitario;No;160000;Si;No;Celular;0;No
22065;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;184000;No;No;Celular;5;No
22066;14-04-1966;Trabajador Dependiente;Casado;Enseñanza Básica;No;93000;No;No;Celular;0;No
22067;14-04-1968;Gerente;Soltero;Universitario;No;1648000;No;No;Celular;0;No
22068;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;972000;Si;No;Fono Particular;0;No
22069;14-04-1964;Gerente;Casado;Universitario;No;1301000;No;No;Celular;0;No
22070;14-04-1968;Trabajador Dependiente;Soltero;Universitario;No;172000;Si;No;Celular;1;No
22071;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;260000;Si;No;Celular;2;No
22072;14-04-1963;Gerente;Soltero;Universitario;No;3840000;Si;No;Celular;0;Si
22073;14-04-1967;Trabajador Dependiente;Casado;Enseñanza Media;No;47000;Si;No;Celular;6;No
22074;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;18000;Si;No;Celular;1;No
22075;14-04-1966;Trabajador Dependiente;Casado;Técnico Profesional;No;3252000;No;No;Celular;0;No
22076;14-04-1963;Empresario;Casado;Universitario;No;942000;Si;No;Celular;1;Si
22077;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;11766000;Si;No;Celular;5;No
22078;14-04-1965;Técnico;Soltero;Técnico Profesional;No;139000;No;No;Fono Particular;1;No
22079;14-04-1965;Trabajador Dependiente;Soltero;Universitario;No;445000;No;No;Fono Particular;0;No
22080;14-04-1962;Gerente;Soltero;Universitario;No;763000;No;No;Celular;0;No
22081;14-04-1964;Gerente;Casado;Universitario;No;2939000;No;No;Celular;3;Si
22082;14-04-1967;Gerente;Casado;Universitario;No;839000;No;Si;Celular;11;No
22083;14-04-1966;Trabajador Dependiente;Soltero;Universitario;No;471000;No;No;Emailing;0;No
22084;14-04-1961;Trabajador Dependiente;Divorciado;Universitario;No;728000;Si;Si;Celular;0;Si
22085;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;1322000;Si;No;Celular;1;No
22086;14-04-1961;Técnico;Casado;Técnico Profesional;No;386000;No;No;Celular;0;No
22087;14-04-1965;Gerente;Casado;Técnico Profesional;No;76000;No;No;Celular;1;No
22088;14-04-1965;Trabajador Dependiente;Divorciado;Enseñanza Media;No;112000;No;No;Celular;0;No
22089;14-04-1965;Gerente;Casado;Universitario;No;562000;No;No;Celular;0;No
22090;14-04-1966;Técnico;Soltero;Técnico Profesional;No;300000;No;No;Celular;1;No
22091;14-04-1961;Gerente;Casado;Universitario;No;494000;No;No;Celular;5;Si
22092;14-04-1968;Trabajador Dependiente;Soltero;Enseñanza Media;No;91000;No;No;Celular;1;No
22093;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;179000;No;No;Emailing;0;No
22094;14-04-1965;Trabajador Dependiente;Casado;Enseñanza Básica;No;562000;No;No;Celular;0;No
22095;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;1986000;No;No;Celular;0;No
22096;14-04-1961;Gerente;Casado;Universitario;No;1880000;No;No;Celular;0;Si
22097;14-04-1962;Técnico;Casado;Técnico Profesional;No;52000;No;No;Celular;0;No
22098;14-04-1969;Gerente;Soltero;Universitario;No;4023000;Si;No;Celular;8;No
22099;14-04-1968;Trabajador Dependiente;Divorciado;Universitario;No;1333000;Si;Si;Celular;1;No
22100;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;360000;Si;No;Celular;2;No
22101;14-04-1961;Trabajador Independiente;Casado;Enseñanza Media;No;656000;No;No;Celular;0;No
22102;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;472000;Si;No;Celular;0;No
22103;14-04-1963;Obrero;Divorciado;Enseñanza Media;No;33000;No;No;Celular;0;No
22104;14-04-1967;Gerente;Casado;Universitario;No;1424000;Si;No;Celular;0;No
22105;14-04-1963;Empresario;Soltero;Técnico Profesional;No;879000;Si;Si;Celular;0;No
22106;14-04-1968;Gerente;Casado;Universitario;No;1585000;Si;No;Celular;0;No
22107;14-04-1975;Técnico;Casado;Técnico Profesional;Si;-735000;Si;No;Celular;2;No
22108;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;976000;Si;No;Celular;2;No
22109;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;953000;No;No;Celular;3;No
22110;14-04-1962;Trabajador Independiente;Casado;Universitario;No;1492000;Si;No;Celular;1;No
22111;14-04-1962;Trabajador Dependiente;Soltero;Universitario;No;313000;No;Si;Celular;1;No
22112;14-04-1968;Trabajador Dependiente;Soltero;Universitario;No;163000;Si;No;Celular;0;No
22113;14-04-1970;Trabajador Dependiente;Casado;Enseñanza Media;Si;-982000;Si;Si;Celular;2;No
22114;14-04-1966;Gerente;Soltero;Universitario;No;633000;No;No;Celular;3;No
22115;14-04-1961;Gerente;Casado;Técnico Profesional;No;548000;Si;No;Celular;0;No
22116;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;747000;Si;Si;Celular;1;No
22117;14-04-1966;Gerente;Casado;Universitario;No;12855000;Si;No;Celular;1;No
22118;14-04-1967;Trabajador Independiente;Divorciado;Universitario;No;155000;No;No;Celular;0;No
22119;14-04-1968;Gerente;Divorciado;Universitario;No;1315000;Si;No;Celular;1;No
22120;14-04-1966;Gerente;Divorciado;Universitario;No;4692000;Si;No;Fono Particular;2;No
22121;14-04-1964;Trabajador Dependiente;Casado;Universitario;No;4136000;Si;No;Celular;3;No
22122;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;3294000;No;Si;Celular;0;No
22123;14-04-1969;Empresario;Casado;Enseñanza Media;No;5562000;No;No;Celular;0;No
22124;14-04-1962;Trabajador Dependiente;Divorciado;Enseñanza Media;No;7000;Si;No;Celular;0;No
22125;14-04-1962;Trabajador Dependiente;Soltero;Técnico Profesional;No;1222000;Si;No;Celular;2;No
22126;14-04-1969;Obrero;Casado;Enseñanza Media;No;0;No;No;Celular;3;No
22127;14-04-1963;Trabajador Dependiente;Soltero;Universitario;No;2103000;No;No;Celular;0;Si
22128;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;1044000;Si;No;Celular;0;No
22129;14-04-1963;Técnico;Casado;Técnico Profesional;No;186000;No;No;Celular;0;No
22130;14-04-1967;Trabajador Dependiente;Soltero;Universitario;No;614000;Si;No;Celular;1;No
22131;14-04-1970;Trabajador Dependiente;Soltero;Universitario;No;-145000;Si;No;Celular;2;No
22132;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;794000;No;No;Fono Particular;0;No
22133;14-04-1969;Gerente;Casado;Universitario;No;6012000;No;No;Fono Particular;0;No
22134;14-04-1969;Empresario;Divorciado;Enseñanza Media;No;990000;Si;No;Celular;0;No
22135;14-04-1967;Técnico;Casado;Técnico Profesional;No;209000;No;No;Emailing;0;No
22136;14-04-1964;Trabajador Dependiente;Casado;Universitario;No;1508000;No;No;Celular;0;No
22137;14-04-1965;Obrero;Soltero;Enseñanza Media;No;94000;No;Si;Celular;0;No
22138;14-04-1962;Técnico;Divorciado;Técnico Profesional;No;511000;No;Si;Celular;0;No
22139;14-04-1969;Trabajador Independiente;Casado;Enseñanza Media;No;81000;No;Si;Celular;0;No
22140;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;1029000;Si;Si;Celular;0;No
22141;14-04-1969;Obrero;Soltero;Enseñanza Media;No;0;No;No;Celular;0;No
22142;14-04-1976;Trabajador Dependiente;Casado;Universitario;No;-124000;No;Si;Celular;0;No
22143;14-04-1968;Trabajador Independiente;Casado;Universitario;No;127000;No;No;Celular;0;No
22144;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;651000;Si;No;Celular;0;No
22145;14-04-1961;Trabajador Dependiente;Soltero;Universitario;No;935000;No;No;Celular;0;No
22146;14-04-1966;Gerente;Casado;Universitario;No;606000;No;No;Celular;0;No
22147;14-04-1969;Trabajador Dependiente;Casado;Enseñanza Media;Si;-378000;Si;Si;Celular;0;No
22148;14-04-1975;Técnico;Soltero;Técnico Profesional;No;-168000;No;No;Celular;0;No
22149;14-04-1963;Obrero;Casado;Enseñanza Básica;No;33000;Si;No;Celular;0;No
22150;14-04-1962;Trabajador Dependiente;Divorciado;Enseñanza Media;No;43000;Si;No;Celular;0;No
22151;14-04-1975;Técnico;Casado;Técnico Profesional;Si;-276000;No;Si;Celular;0;No
22152;14-04-1967;Gerente;Casado;Universitario;No;380000;No;No;Celular;0;No
22153;14-04-1965;Técnico;Divorciado;Técnico Profesional;No;454000;No;No;Celular;0;No
22154;14-04-1973;Técnico;Casado;Técnico Profesional;No;-112000;No;Si;Celular;0;No
22155;14-04-1969;Trabajador Dependiente;Casado;Enseñanza Básica;No;13338000;No;No;Celular;0;No
22156;14-04-1962;Técnico;Casado;Técnico Profesional;No;394000;No;No;Celular;0;No
22157;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;3663000;No;No;Celular;0;No
22158;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;215000;No;No;Celular;0;No
22159;14-04-1969;Gerente;Casado;Universitario;No;11835000;Si;No;Celular;0;Si
22160;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;246000;No;No;Celular;0;No
22161;14-04-1968;Obrero;Casado;Enseñanza Básica;No;163000;Si;No;Fono Particular;0;No
22162;14-04-1962;Trabajador Dependiente;Divorciado;Universitario;No;1087000;No;Si;Celular;0;No
22163;14-04-1968;Trabajador Dependiente;Casado;Universitario;No;694000;Si;No;Celular;0;No
22164;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;0;No
22165;14-04-1965;Obrero;Casado;Enseñanza Básica;No;85000;Si;No;Celular;0;No
22166;14-04-1967;Trabajador Dependiente;Soltero;Universitario;No;1190000;No;No;Celular;0;No
22167;14-04-1968;Técnico;Soltero;Técnico Profesional;No;316000;No;No;Celular;0;No
22168;14-04-1962;Empresario;Casado;Universitario;No;745000;No;No;Celular;0;No
22169;14-04-1969;Trabajador Dependiente;Casado;Universitario;Si;-468000;Si;Si;Celular;0;No
22170;14-04-1965;Gerente;Casado;Universitario;No;1795000;No;No;Celular;0;Si
22171;14-04-1969;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
22172;14-04-1965;Gerente;Casado;Universitario;No;517000;Si;No;Celular;2;No
22173;14-04-1964;Gerente;Casado;Universitario;No;1112000;No;No;Celular;0;No
22174;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;6999000;No;No;Celular;0;No
22175;14-04-1968;Trabajador Dependiente;Casado;Técnico Profesional;No;10189000;Si;No;Celular;2;No
22176;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;173000;Si;No;Celular;2;No
22177;14-04-1968;Gerente;Casado;Universitario;No;514000;No;No;Fono Particular;0;No
22178;14-04-1962;Empresario;Casado;Enseñanza Media;No;11887000;No;No;Celular;0;Si
22179;14-04-1963;Trabajador Dependiente;Soltero;Universitario;No;267000;No;No;Celular;0;No
22180;14-04-1968;Trabajador Dependiente;Casado;Enseñanza Básica;No;694000;Si;Si;Celular;2;No
22181;14-04-1968;Trabajador Dependiente;Divorciado;Universitario;No;3970000;Si;No;Celular;0;No
22182;14-04-1962;Técnico;Casado;Técnico Profesional;No;484000;No;Si;Celular;3;No
22183;14-04-1961;Gerente;Casado;Universitario;No;1007000;Si;No;Celular;0;No
22184;14-04-1966;Obrero;Casado;Enseñanza Básica;No;111000;No;No;Celular;0;No
22185;14-04-1965;Trabajador Dependiente;Soltero;Universitario;No;283000;Si;No;Celular;3;No
22186;14-04-1964;Trabajador Independiente;Casado;Enseñanza Básica;No;2165000;Si;No;Celular;0;No
22187;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;263000;Si;No;Celular;0;No
22188;14-04-1967;Trabajador Dependiente;Soltero;Universitario;No;4646000;Si;No;Celular;0;Si
22189;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;4313000;Si;No;Emailing;0;No
22190;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;3732000;Si;No;Celular;2;No
22191;14-04-1969;Trabajador Independiente;Casado;Universitario;No;585000;Si;No;Celular;3;No
22192;14-04-1964;Gerente;Divorciado;Universitario;No;5009000;Si;No;Celular;2;No
22193;14-04-1963;Trabajador Dependiente;Soltero;Universitario;No;1104000;No;No;Celular;0;Si
22194;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;4765000;Si;No;Celular;0;No
22195;14-04-1963;Gerente;Casado;Universitario;No;1572000;No;No;Celular;0;No
22196;14-04-1967;Gerente;Casado;Universitario;No;2666000;No;No;Celular;0;No
22197;14-04-1967;Técnico;Casado;Técnico Profesional;No;425000;Si;No;Celular;0;No
22198;14-04-1969;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
22199;14-04-1965;Técnico;Casado;Técnico Profesional;No;94000;No;No;Celular;0;No
22200;14-04-1961;Gerente;Casado;Universitario;No;3590000;No;No;Celular;0;No
22201;14-04-1967;Gerente;Casado;Universitario;No;947000;No;No;Celular;0;No
22202;14-04-1969;Trabajador Independiente;Divorciado;Universitario;No;0;No;No;Celular;0;No
22203;14-04-1961;Gerente;Soltero;Universitario;No;12437000;No;No;Fono Particular;0;No
22204;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;3000;Si;No;Celular;0;No
22205;14-04-1964;Trabajador Dependiente;Casado;Universitario;No;3911000;Si;No;Celular;0;No
22206;14-04-1965;Obrero;Casado;Enseñanza Básica;No;4000;Si;No;Celular;0;No
22207;14-04-1966;Gerente;Soltero;Universitario;No;4278000;Si;No;Celular;2;No
22208;14-04-1961;Gerente;Soltero;Universitario;No;1682000;Si;No;Celular;1;No
22209;14-04-1968;Trabajador Dependiente;Casado;Universitario;No;3655000;No;No;Celular;0;No
22210;14-04-1966;Trabajador Dependiente;Casado;Universitario;No;660000;Si;Si;Celular;2;No
22211;14-04-1968;Trabajador Dependiente;Casado;Universitario;No;1108000;Si;No;Celular;0;No
22212;14-04-1964;Trabajador Dependiente;Casado;Universitario;No;5549000;Si;No;Celular;0;No
22213;14-04-1966;Gerente;Casado;Universitario;No;9579000;Si;No;Celular;0;No
22214;14-04-1961;Obrero;Casado;Enseñanza Media;No;8000;No;Si;Celular;0;No
22215;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;159000;No;No;Celular;0;No
22216;14-04-1963;Trabajador Dependiente;Casado;Universitario;No;168000;Si;No;Celular;0;No
22217;14-04-1961;Trabajador Dependiente;Casado;Universitario;No;800000;Si;No;Celular;0;No
22218;14-04-1962;Empresario;Casado;Técnico Profesional;No;3373000;Si;No;Celular;0;No
22219;14-04-1977;Trabajador Dependiente;Casado;Universitario;No;-233000;Si;No;Celular;0;No
22220;14-04-1965;Trabajador Dependiente;Divorciado;Universitario;No;688000;Si;Si;Celular;0;No
22221;14-04-1965;Trabajador Dependiente;Soltero;Universitario;No;2749000;Si;No;Celular;0;No
22222;14-04-1967;Trabajador Dependiente;Casado;Universitario;No;3494000;Si;No;Celular;4;No
22223;14-04-1963;Obrero;Soltero;Enseñanza Básica;No;6000;Si;No;Celular;0;No
22224;14-04-1969;Gerente;Casado;Universitario;No;6012000;No;No;Fono Particular;2;No
22225;14-04-1965;Empresario;Casado;Técnico Profesional;No;238000;Si;Si;Celular;0;No
22226;14-04-1963;Técnico;Casado;Técnico Profesional;No;447000;No;No;Celular;0;No
22227;14-04-1962;Gerente;Casado;Universitario;No;763000;No;No;Celular;2;No
22228;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;1444000;No;No;Celular;8;No
22229;14-04-1968;Gerente;Casado;Universitario;No;622000;No;No;Celular;0;No
22230;14-04-1965;Obrero;Casado;Enseñanza Media;No;94000;Si;Si;Celular;0;No
22231;14-04-1962;Empresario;Casado;Universitario;No;5848000;Si;No;Celular;0;No
22232;14-04-1963;Trabajador Dependiente;Soltero;Universitario;No;1104000;No;No;Celular;2;No
22233;14-04-1968;Trabajador Dependiente;Divorciado;Universitario;No;892000;Si;No;Celular;1;No
22234;14-04-1962;Trabajador Dependiente;Casado;Universitario;No;4777000;Si;No;Celular;0;No
22235;14-04-1962;Trabajador Dependiente;Casado;Universitario;No;8152000;No;No;Celular;0;No
22236;14-04-1963;Trabajador Dependiente;Soltero;Universitario;No;519000;Si;Si;Celular;14;No
22237;14-04-1966;Gerente;Casado;Universitario;No;1209000;No;No;Celular;0;No
22238;14-04-1969;Trabajador Dependiente;Soltero;Universitario;No;369000;No;Si;Celular;0;No
22239;14-04-1962;Trabajador Dependiente;Soltero;Universitario;No;7000;Si;No;Celular;0;No
22240;14-04-1969;Trabajador Dependiente;Casado;Universitario;No;225000;Si;No;Celular;0;No
22241;14-04-1966;Trabajador Dependiente;Divorciado;Universitario;No;1317000;Si;No;Celular;4;Si
22242;14-04-1969;Trabajador Dependiente;Soltero;Universitario;No;3384000;Si;No;Fono Particular;0;No
22243;14-04-1961;Trabajador Dependiente;Soltero;Universitario;No;782000;Si;No;Celular;0;No
22244;14-04-1961;Técnico;Casado;Técnico Profesional;No;8000;No;Si;Celular;2;No
22245;14-04-1967;Gerente;Casado;Universitario;No;2450000;No;No;Celular;0;No
22246;14-04-1964;Trabajador Independiente;Casado;Universitario;No;5000;Si;No;Celular;1;No
22247;14-04-1969;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
22248;14-04-1965;Trabajador Dependiente;Casado;Universitario;No;2299000;Si;No;Celular;1;No
22249;14-04-1969;Trabajador Dependiente;Divorciado;Enseñanza Media;No;0;Si;No;Celular;0;No
